Drug_Query	Drug_Found	Target_Name	Target_Type	Target_UniProt	Target_Species	Database	Reference	Assay_Type	Assay_Relation	Assay_Value	EvidenceLevel_Assigned
Linifanib	Linifanib	CLK3	Protein	P49761	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	CLK3	Protein	P49761	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	ACVR1B	Protein	P36896	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	ACVR1B	Protein	P36896	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	PIP4K2B	Protein	P78356	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	PIP4K2B	Protein	P78356	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	MAP4K3	Protein	Q8IVH8	Homo sapiens	BindingDB	22037378	KD	=	 3200	III
Linifanib	Linifanib	MAP4K3	Protein	Q8IVH8	Homo sapiens	BindingDB	18183025	KD	=	 3200	III
Linifanib	Linifanib	MAP4K3	Protein	Q8IVH8	Homo sapiens	BindingDB	NA_PubChem_aid1433	KD	=	 3200000	III
Linifanib	Linifanib	STK17B	Protein	O94768	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	STK17B	Protein	O94768	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	CDK18	Protein	Q07002	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	CDK18	Protein	Q07002	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	EIF2AK1	Protein	Q9BQI3	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	CSNK1A1L	Protein	Q8N752	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	CSNK1A1L	Protein	Q8N752	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	ABL1	Protein	P00519	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	ABL1	Protein	P00519	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	ABL1	Protein	P00519	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	ABL1	Protein	P00519	Homo sapiens	BindingDB	18183025	KD	>	1	III
Linifanib	Linifanib	ABL1	Protein	P00519	Homo sapiens	BindingDB	18183025	KD	>	1	III
Linifanib	Linifanib	ABL1	Protein	P00519	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	ABL1	Protein	P00519	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	ABL1	Protein	P00519	Homo sapiens	BindingDB	18183025	KD	>	1	III
Linifanib	Linifanib	ABL1	Protein	P00519	Homo sapiens	BindingDB	18183025	KD	=	 17	III
Linifanib	Linifanib	ABL1	Protein	P00519	Homo sapiens	BindingDB	22037378	KD	=	 4400	III
Linifanib	Linifanib	ABL1	Protein	P00519	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	ABL1	Protein	P00519	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	ABL1	Protein	P00519	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	ABL1	Protein	P00519	Homo sapiens	BindingDB	18183025	KD	>	1	III
Linifanib	Linifanib	ABL1	Protein	P00519	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	ABL1	Protein	P00519	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	ABL1	Protein	P00519	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	ABL1	Protein	P00519	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	ABL1	Protein	P00519	Homo sapiens	BindingDB	18183025	KD	>	1	III
Linifanib	Linifanib	ABL1	Protein	P00519	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	ABL1	Protein	P00519	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	ABL1	Protein	P00519	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	PIP5K1A	Protein	Q99755	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	PIP5K1A	Protein	Q99755	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	PIP5K1C	Protein	O60331	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	CHEK1	Protein	O14757	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	CHEK1	Protein	O14757	Homo sapiens	BindingDB	18183025	KD	>	1	III
Linifanib	Linifanib	MAP2K3	Protein	P46734	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	MAP2K3	Protein	P46734	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	CSNK1A1	Protein	P48729	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	STK16	Protein	O75716	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	STK16	Protein	O75716	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	AKT3	Protein	Q9Y243	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	AKT3	Protein	Q9Y243	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	BMPR1B	Protein	O00238	Homo sapiens	BindingDB	22037378	KD	=	 710	III
Linifanib	Linifanib	SIK1	Protein	P57059	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	SIK1	Protein	P57059	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	MAPK13	Protein	O15264	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	MAPK3	Protein	P27361	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	MAPK3	Protein	P27361	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	PIK3CB	Protein	P42338	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	CDK7	Protein	P50613	Homo sapiens	BindingDB	NA_PubChem_aid1433	KD	=	 2900000	III
Linifanib	Linifanib	CDK7	Protein	P50613	Homo sapiens	BindingDB	22037378	KD	=	 2900	III
Linifanib	Linifanib	CDK7	Protein	P50613	Homo sapiens	BindingDB	18183025	KD	=	 2900	III
Linifanib	Linifanib	RIPK2	Protein	O43353	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	RIPK2	Protein	O43353	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	CDK9	Protein	P50750	Homo sapiens	BindingDB	NA_PubChem_aid1433	KD	=	 3000000	III
Linifanib	Linifanib	CDK9	Protein	P50750	Homo sapiens	BindingDB	18183025	KD	=	 3000	III
Linifanib	Linifanib	CDK9	Protein	P50750	Homo sapiens	BindingDB	22037378	KD	=	 3000	III
Linifanib	Linifanib	TRPM6	Protein	Q9BX84	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	STK38L	Protein	Q9Y2H1	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	STK38L	Protein	Q9Y2H1	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	MYLK4	Protein	Q86YV6	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	MYLK4	Protein	Q86YV6	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	SIK2	Protein	Q9H0K1	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	SIK2	Protein	Q9H0K1	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	NEK3	Protein	P51956	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	CDC42BPG	Protein	Q6DT37	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	CDC42BPG	Protein	Q6DT37	Homo sapiens	BindingDB	22037378	KD	=	 8300	III
Linifanib	Linifanib	ACVR1	Protein	Q04771	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	ACVR1	Protein	Q04771	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	PLK2	Protein	Q9NYY3	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	MAP2K5	Protein	Q13163	Homo sapiens	BindingDB	22037378	KD	=	 1200	III
Linifanib	Linifanib	PAK1	Protein	Q13153	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	PAK1	Protein	Q13153	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	PIK3CA	Protein	P42336	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	PIK3CA	Protein	P42336	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	PIK3CA	Protein	P42336	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	PIK3CA	Protein	P42336	Homo sapiens	BindingDB	18183025	KD	>	1	III
Linifanib	Linifanib	PIK3CA	Protein	P42336	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	PIK3CA	Protein	P42336	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	PIK3CA	Protein	P42336	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	PIK3CA	Protein	P42336	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	PIK3CA	Protein	P42336	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	PIK3CA	Protein	P42336	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	PIK3CA	Protein	P42336	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	PIK3CA	Protein	P42336	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	KDR	Protein	P35968	Homo sapiens	BindingDB	NA_PubChem_aid1433	KD	=	 8100	III
Linifanib	Linifanib	KDR	Protein	P35968	Homo sapiens	BindingDB	22726931	IC50	=	 7	III
Linifanib	Linifanib	KDR	Protein	P35968	Homo sapiens	IUPHAR	16648571	IC50	=	4	III
Linifanib	Linifanib	KDR	Protein	P35968	Homo sapiens	BindingDB	21708468	IC50	=	 5	III
Linifanib	Linifanib	KDR	Protein	P35968	Homo sapiens	BindingDB	24900886	IC50	=	 6.2	III
Linifanib	Linifanib	KDR	Protein	P35968	Homo sapiens	BindingDB	18023347	IC50	=	 4	III
Linifanib	Linifanib	KDR	Protein	P35968	Homo sapiens	BindingDB	17343372	IC50	=	 4	III
Linifanib	Linifanib	KDR	Protein	P35968	Homo sapiens	BindingDB	18260617	IC50	=	 4	III
Linifanib	Linifanib	KDR	Protein	P35968	Homo sapiens	BindingDB	17343372	IC50	=	 4	III
Linifanib	Linifanib	KDR	Protein	P35968	Homo sapiens	BindingDB	22037378	KD	=	 8.1	III
Linifanib	Linifanib	KDR	Protein	P35968	Homo sapiens	BindingDB	24900886	IC50	=	 2.3	III
Linifanib	Linifanib	KDR	Protein	P35968	Homo sapiens	BindingDB	18557606	IC50	=	 28	III
Linifanib	Linifanib	KDR	Protein	P35968	Homo sapiens	BindingDB	18183025	KD	=	 8.1	III
Linifanib	Linifanib	EPHA3	Protein	P29320	Homo sapiens	BindingDB	18183025	KD	=	 3500	III
Linifanib	Linifanib	EPHA3	Protein	P29320	Homo sapiens	BindingDB	22037378	KD	=	 3500	III
Linifanib	Linifanib	FES	Protein	P07332	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	FES	Protein	P07332	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	CDK16	Protein	Q00536	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	CDK16	Protein	Q00536	Homo sapiens	BindingDB	22037378	KD	=	 2800	III
Linifanib	Linifanib	NTRK1	Protein	P04629	Homo sapiens	BindingDB	22037378	KD	=	 3100	III
Linifanib	Linifanib	NTRK1	Protein	P04629	Homo sapiens	BindingDB	18183025	KD	=	 3100	III
Linifanib	Linifanib	NUAK1	Protein	O60285	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	NUAK1	Protein	O60285	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	SBK1	Protein	Q52WX2	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	BMP2K	Protein	Q9NSY1	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	BMP2K	Protein	Q9NSY1	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	STK35	Protein	Q8TDR2	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	TLK2	Protein	Q86UE8	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	TLK2	Protein	Q86UE8	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	PAK4	Protein	O96013	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	PAK4	Protein	O96013	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	CDK11A	Protein	Q9UQ88	Homo sapiens	BindingDB	NA_PubChem_aid1433	KD	=	 1200000	III
Linifanib	Linifanib	CDK11A	Protein	Q9UQ88	Homo sapiens	BindingDB	18183025	KD	=	 1200	III
Linifanib	Linifanib	CDK11A	Protein	Q9UQ88	Homo sapiens	BindingDB	22037378	KD	=	 1200	III
Linifanib	Linifanib	MYLK3	Protein	Q32MK0	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	PIK3C2B	Protein	O00750	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	HIPK1	Protein	Q86Z02	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	PKMYT1	Protein	Q99640	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	PKMYT1	Protein	Q99640	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	NEK7	Protein	Q8TDX7	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	NEK7	Protein	Q8TDX7	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	MET	Protein	P08581	Homo sapiens	BindingDB	NA_PubChem_aid1433	KD	=	 1300000	III
Linifanib	Linifanib	MET	Protein	P08581	Homo sapiens	BindingDB	22037378	KD	=	 1300	III
Linifanib	Linifanib	MET	Protein	P08581	Homo sapiens	BindingDB	18183025	KD	=	 1300	III
Linifanib	Linifanib	MET	Protein	P08581	Homo sapiens	BindingDB	22037378	KD	=	 690	III
Linifanib	Linifanib	MET	Protein	P08581	Homo sapiens	BindingDB	22037378	KD	=	 2600	III
Linifanib	Linifanib	WEE2	Protein	P0C1S8	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	CASK	Protein	O14936	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	PRKCQ	Protein	Q04759	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	PRKCQ	Protein	Q04759	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	PRKACA	Protein	P17612	Homo sapiens	BindingDB	18183025	KD	=	 6900	III
Linifanib	Linifanib	PRKACA	Protein	P17612	Homo sapiens	BindingDB	22037378	KD	=	 6900	III
Linifanib	Linifanib	PRKACA	Protein	P17612	Homo sapiens	BindingDB	NA_PubChem_aid1433	KD	=	 6900000	III
Linifanib	Linifanib	MAPK14	Protein	Q16539	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	MAPK14	Protein	Q16539	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	JAK1	Protein	P23458	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	JAK1	Protein	P23458	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	JAK1	Protein	P23458	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	SRC	Protein	P12931	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	SRC	Protein	P12931	Homo sapiens	BindingDB	17343372	IC50	=	 50000	III
Linifanib	Linifanib	SRC	Protein	P12931	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	CSF1	Protein	P09603	Homo sapiens	Therapeutic Target Database	NA_TTD	NA	NA	NA	I
Linifanib	Linifanib	PRKCI	Protein	P41743	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	TBK1	Protein	Q9UHD2	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	PRKD3	Protein	O94806	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	PRKD3	Protein	O94806	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	SIK3	Protein	Q9Y2K2	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	ZAP70	Protein	P43403	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	ZAP70	Protein	P43403	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	CSK	Protein	P41240	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	CSK	Protein	P41240	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	MAP3K19	Protein	Q56UN5	Homo sapiens	BindingDB	22037378	KD	=	 250	III
Linifanib	Linifanib	JAK3	Protein	P52333	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	JAK3	Protein	P52333	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	MARK2	Protein	Q7KZI7	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	MARK2	Protein	Q7KZI7	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	MAP3K13	Protein	O43283	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	FYN	Protein	P06241	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	FYN	Protein	P06241	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	ROS1	Protein	P08922	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	ROS1	Protein	P08922	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	MKNK1	Protein	Q9BUB5	Homo sapiens	BindingDB	NA_PubChem_aid1433	KD	=	 4900000	III
Linifanib	Linifanib	MKNK1	Protein	Q9BUB5	Homo sapiens	BindingDB	18183025	KD	=	 4900	III
Linifanib	Linifanib	MKNK1	Protein	Q9BUB5	Homo sapiens	BindingDB	22037378	KD	=	 4900	III
Linifanib	Linifanib	GRK1	Protein	Q15835	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	BMPR1A	Protein	P36894	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	BMPR1A	Protein	P36894	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	MAP2K6	Protein	P52564	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	MAP2K6	Protein	P52564	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	RPS6KA2	Protein	Q15349	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	RPS6KA2	Protein	Q15349	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	RPS6KA2	Protein	Q15349	Homo sapiens	BindingDB	18183025	KD	>	1	III
Linifanib	Linifanib	RPS6KA2	Protein	Q15349	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	MAP3K1	Protein	Q13233	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	HIPK3	Protein	Q9H422	Homo sapiens	BindingDB	22037378	KD	=	 2300	III
Linifanib	Linifanib	CDK3	Protein	Q00526	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	CDK3	Protein	Q00526	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	NEK6	Protein	Q9HC98	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	NEK6	Protein	Q9HC98	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	EPHA4	Protein	P54764	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	EPHA4	Protein	P54764	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	MKNK2	Protein	Q9HBH9	Homo sapiens	BindingDB	22037378	KD	=	 270	III
Linifanib	Linifanib	MKNK2	Protein	Q9HBH9	Homo sapiens	BindingDB	18183025	KD	=	 270	III
Linifanib	Linifanib	MKNK2	Protein	Q9HBH9	Homo sapiens	BindingDB	NA_PubChem_aid1433	KD	=	 270000	III
Linifanib	Linifanib	STK39	Protein	Q9UEW8	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	EPHB4	Protein	P54760	Homo sapiens	BindingDB	18183025	KD	=	 1400	III
Linifanib	Linifanib	EPHB4	Protein	P54760	Homo sapiens	BindingDB	NA_PubChem_aid1433	KD	=	 1400000	III
Linifanib	Linifanib	EPHB4	Protein	P54760	Homo sapiens	BindingDB	22037378	KD	=	 1400	III
Linifanib	Linifanib	ERBB3	Protein	P21860	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	CDC42BPA	Protein	Q5VT25	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	CDC42BPA	Protein	Q5VT25	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	PIM1	Protein	P11309	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	PIM1	Protein	P11309	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	DYRK1B	Protein	Q9Y463	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	DYRK1B	Protein	Q9Y463	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	EPHA1	Protein	P21709	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	EPHA1	Protein	P21709	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	PRKACB	Protein	P22694	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	PRKACB	Protein	P22694	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	NLK	Protein	Q9UBE8	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	NLK	Protein	Q9UBE8	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	FER	Protein	P16591	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	FER	Protein	P16591	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	MYO3A	Protein	Q8NEV4	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	MYO3A	Protein	Q8NEV4	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	MARK1	Protein	Q9P0L2	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	MARK1	Protein	Q9P0L2	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	NEK1	Protein	Q96PY6	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	NEK1	Protein	Q96PY6	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	STK11	Protein	Q15831	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	STK11	Protein	Q15831	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	EIF2AK2	Protein	P19525	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	EIF2AK2	Protein	P19525	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	SLK	Protein	Q9H2G2	Homo sapiens	BindingDB	22037378	KD	=	 450	III
Linifanib	Linifanib	SLK	Protein	Q9H2G2	Homo sapiens	BindingDB	NA_PubChem_aid1433	KD	=	 450000	III
Linifanib	Linifanib	SLK	Protein	Q9H2G2	Homo sapiens	BindingDB	18183025	KD	=	 450	III
Linifanib	Linifanib	MELK	Protein	Q14680	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	MELK	Protein	Q14680	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	CSNK1G3	Protein	Q9Y6M4	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	CSNK1G3	Protein	Q9Y6M4	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	WEE1	Protein	P30291	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	WEE1	Protein	P30291	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	MAPK12	Protein	P53778	Homo sapiens	BindingDB	22037378	KD	=	 2000	III
Linifanib	Linifanib	MAPK12	Protein	P53778	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	CSF1R	Protein	P07333	Homo sapiens	BindingDB	18183025	KD	=	 3.4	III
Linifanib	Linifanib	CSF1R	Protein	P07333	Homo sapiens	BindingDB	17343372	IC50	=	 3	III
Linifanib	Linifanib	CSF1R	Protein	P07333	Homo sapiens	BindingDB	18260617	IC50	=	 3	III
Linifanib	Linifanib	CSF1R	Protein	P07333	Homo sapiens	IUPHAR	16648571	IC50	=	3	III
Linifanib	Linifanib	CSF1R	Protein	P07333	Homo sapiens	BindingDB	NA_PubChem_aid1433	KD	=	 3400	III
Linifanib	Linifanib	CSF1R	Protein	P07333	Homo sapiens	BindingDB	22037378	KD	=	 3.4	III
Linifanib	Linifanib	CDC42BPB	Protein	Q9Y5S2	Homo sapiens	BindingDB	22037378	KD	>	10000	III
Linifanib	Linifanib	CDC42BPB	Protein	Q9Y5S2	Homo sapiens	BindingDB	18183025	KD	>	10000	III
Linifanib	Linifanib	CDK8	Protein	P49336	Homo sapiens	IUPHAR	26502155	Kd	=	6.840000153	III
Linifanib	Linifanib	CDK8	Protein	P49336	Homo sapiens	BindingDB	18183025	KD	=	 95	III
Linifanib	Linifanib	CDK8	Protein	P49336	Homo sapiens	BindingDB	22037378	KD	=	 95	III
Linifanib	Linifanib	CDK8	Protein	P49336	Homo sapiens	BindingDB	NA_PubChem_aid1433	KD	=	 95000	III
Linifanib	Linifanib	CAMK1D	Protein	Q8IU85	Homo sapiens	BindingDB	18183025	KD	>	10000	III
